TimeElapsed,EpRewMean,J_sample_variance,Bound,MaxD2w0t,MaxIW,EpisodesSoFar,EpThisIter,InitialReturnMin,MeanD2w0t,InitialBound,EntropyCoefficient,MinD2w0t,MinIW,StdIW,EmpiricalD2,MeanEntropy,TimestepsSoFar,InitialReturnMax,InitialReturnMean,Weights,StdD2w0t,Iteration,ReturnStepMax,ReturnMeanIW,MeanIW,InitialReturnStd,EpLenMean,ReturnStepMaxmin
4.568836450576782,-108.67197648780628,2178697.8,745.8478,66.74883,26.462395,100,100,-4.7708664,0.1578578,539.844,10.0,,0.00085092324,3.0822175,7.5800157,1.3057617,1745,9.20005,3.7384034e-06,[-0.689  0.919 -0.673  0.288  0.   ],1.4118423,1,100.0,732.79016,1.434645,3.275067,17.45,86.90667
14.203940391540527,-108.71739990876007,678544830.0,2725.4128,inf,552.9695,200,100,-3.889534,nan,555.2894,10.0,,2.568678e-27,54.297646,inf,1.2637683,3444,9.620865,3.6621093e-06,[-0.608  0.992 -0.556  0.187 -0.113],nan,2,100.0,2712.7751,5.521645,2.6047742,16.99,86.57374
23.779569387435913,-110.00088855533465,784701500.0,3227.8577,2.5454725e+18,650.10675,300,100,-4.2570953,58340642000000.0,515.9955,10.0,,1.3164989e-13,64.04819,2.5454719e+16,1.1762679,5275,8.337837,-5.340576e-07,[-0.662  0.832 -0.586  0.589 -0.155],1.1474159e+16,3,100.0,3216.095,7.191921,2.8030872,18.31,87.34126
35.40953063964844,-109.06543983770733,323311.22,579.77466,6.408286,7.8298125,400,100,-4.2379303,0.053556554,535.174,10.0,,0.063776694,1.2105527,2.6548889,1.1470075,7032,7.046631,4.577637e-06,[-0.783  0.589 -0.666  0.523 -0.243],0.3133558,4,100.0,568.30457,1.098863,2.7432082,17.57,86.984566
44.241503953933716,-108.52416555833483,446895680.0,2376.36,1.4979313e+26,602.9426,500,100,-3.7535095,4.003555e+21,576.2562,10.0,,1.9559373e-08,38.59309,1.5085439e+24,1.2870798,8669,9.653671,-4.577637e-06,[-0.781  0.598 -0.71   0.564 -0.272],inf,5,100.0,2363.4893,4.2880526,2.346438,16.37,86.14649
55.014015197753906,-111.05583618134708,88307010.0,1505.9728,544618640000.0,210.47284,600,100,-3.7668,18322532.0,497.64816,10.0,,2.0671846e-17,21.83812,5482184700.0,1.0937494,10576,8.106995,3.4332274e-06,[-0.799  0.409 -0.886  0.814 -0.132],2684537300.0,6,100.0,1495.0353,3.3801634,2.595748,19.07,87.98699
65.72063183784485,-112.93173493164716,251050.9,499.68597,9.476803,9.865439,700,100,-3.2735062,0.09442804,458.89948,10.0,,0.022533838,1.1847852,3.0954645,1.1031363,12646,4.4143295,-7.93457e-06,[-0.725  0.421 -0.879  1.058 -0.325],0.5364113,7,100.0,488.6546,1.0994328,1.9024326,20.7,89.088715
74.55172371864319,-112.1156673518259,212254.05,533.8218,3.8911252,7.7770886,800,100,-3.2955017,0.059282158,481.69516,10.0,,0.023476861,1.144841,1.9512047,0.98326826,14618,5.707184,8.468628e-06,[-0.702  0.411 -0.878  0.978 -0.316],0.30308717,8,100.0,523.9891,1.133375,2.0841737,19.72,88.62924
83.747154712677,-112.40040648734899,90079460.0,1384.336,1322.7983,276.91156,900,100,-3.2375946,2.6175804,475.07248,10.0,,8.674063e-06,22.680758,128.55603,0.8730032,16614,6.451187,-3.4332274e-06,[-0.742  0.406 -0.891  1.02  -0.436],32.50727,9,100.0,1375.6061,3.1545131,1.9385304,19.96,88.732155
94.91896963119507,-110.6137838038524,30347262.0,1032.1626,8195.5205,116.608475,1000,100,-3.548294,2.580202,510.11765,10.0,,0.0012499111,11.842235,173.97226,0.8618514,18460,6.250992,-9.155273e-07,[-0.746  0.399 -0.939  0.938 -0.546],103.46345,10,100.0,1023.54407,2.1401112,2.1797035,18.46,87.93971
104.08741497993469,-111.29692075383714,11603160.0,793.429,27956.506,81.12784,1100,100,-3.5366135,12.197835,493.26575,10.0,,1.0177862e-07,7.707267,845.9389,0.79589593,20371,6.9617157,-2.2888183e-07,[-0.754  0.441 -0.837  0.892 -0.557],341.1987,11,100.0,785.47003,1.6724985,2.116654,19.11,88.20765
114.57084250450134,-112.66556094006438,21749642.0,900.33624,84700.766,154.55879,1200,100,-3.5882645,91.10198,462.84262,10.0,,4.299363e-05,12.166778,8847.977,0.8475051,22410,5.2687607,4.272461e-06,[-0.696  0.391 -0.838  0.988 -0.623],1483.434,12,100.0,891.8612,2.1615767,2.101645,20.39,88.94179
125.46807765960693,-111.06029835876713,1194191000.0,3723.6377,86649810000.0,899.6671,1300,100,-3.6380157,3210345.2,489.7693,10.0,,3.282452e-08,87.54768,1108525200.0,0.8533282,24329,5.5777664,5.340576e-06,[-0.657  0.397 -0.879  0.913 -0.571],402883400.0,13,100.0,3715.1045,9.085412,2.1188354,19.19,88.38727
135.1325397491455,-111.56597613205139,358213150.0,2312.886,210399760000.0,981.23694,1400,100,-3.5006561,26536588.0,482.7771,10.0,,6.7244414e-14,42.97358,3803523300.0,0.8022934,26280,7.276428,-2.5177003e-06,[-0.619  0.428 -0.963  1.025 -0.566],1819985000.0,14,100.0,2304.863,5.1373987,2.3134675,19.51,88.53354
145.96499848365784,-112.78118055262892,292388.2,511.48013,18.190893,12.245131,1500,100,-3.4114227,0.107980065,463.61267,10.0,,0.014418702,1.3283362,3.440006,0.7890243,28318,4.6765213,-4.5776366e-07,[-0.623  0.533 -0.876  1.114 -0.617],0.731988,15,100.0,503.5899,1.1138957,1.9410306,20.38,88.91479
155.12979316711426,-112.21888158096993,5706143.5,674.78894,4382.4976,62.386234,1600,100,-3.6887054,1.6833467,470.507,10.0,,5.884103e-05,6.5648537,153.82808,0.67119604,30321,5.922081,8.392334e-07,[-0.655  0.544 -0.891  1.078 -0.63 ],47.67307,16,100.0,668.07697,1.5913997,2.0011086,20.03,88.74433
164.7122700214386,-111.74198460141733,1408292.5,677.50433,22215140.0,27.39701,1700,100,-3.3886185,4259.9263,489.75153,10.0,,0.0005031661,2.6894076,222284.4,0.6100582,32244,6.6400223,-1.9073486e-06,[-0.674  0.525 -0.974  1.144 -0.748],226249.48,17,100.0,671.40375,1.4238278,2.006784,19.23,88.363556
173.97576594352722,-111.55776795129907,24757740000.0,15937.888,6.3736484e+21,4207.8755,1800,100,-3.358986,1.6025497e+17,474.7178,10.0,,5.0998736e-14,409.8574,6.424689e+19,0.5846492,34215,6.394226,4.5776366e-07,[-0.725  0.469 -1.031  1.137 -0.809],inf,18,100.0,15932.041,40.645256,2.2780194,19.71,88.60985
186.44534277915955,-110.4035796749627,1886821.4,628.5623,28.01836,33.175724,1900,100,-3.4192886,0.11515031,514.89185,10.0,,0.009706573,2.9354546,5.868709,0.5285599,36034,6.0541763,8.087158e-06,[-0.783  0.393 -1.023  1.01  -0.834],0.8473275,19,100.0,623.27673,1.2416456,2.1588275,18.19,87.82535
195.52862167358398,-110.43296783527623,31602598.0,997.7325,11817042.0,142.79358,2000,100,-3.8380127,1648.3604,511.56857,10.0,,0.0031989394,12.669081,125640.5,0.55955577,37862,5.967575,-3.3569336e-06,[-0.75   0.433 -0.984  0.956 -0.89 ],99393.25,20,100.0,992.1369,2.085718,2.2847927,18.28,87.8306
205.98983931541443,-111.09943126755692,12174748.0,793.8603,605054.1,81.04277,2100,100,-3.6798248,95.20922,493.25616,10.0,,5.277681e-05,7.3029113,7636.845,0.5686168,39760,6.66745,9.155274e-06,[-0.723  0.511 -0.901  0.968 -0.859],5268.092,21,100.0,788.17413,1.6185412,2.3587017,18.98,88.22396
215.8194236755371,-110.892072671163,2264641500.0,4939.8716,194980740.0,1164.0493,2200,100,-3.5499573,19046.725,502.72382,10.0,,4.392427e-10,113.55809,5113856.5,0.49616933,41624,7.250519,-7.095337e-06,[-0.697  0.456 -0.965  1.046 -0.85 ],1201682.9,22,100.0,4934.9097,11.503869,2.2363925,18.64,88.03941
226.556658744812,-112.48902021191383,1461307.8,614.6414,546.41986,45.037678,2300,100,-3.4748077,0.27312186,467.05908,10.0,,0.017218024,3.386346,13.617108,0.47785088,43633,6.521309,2.7465821e-06,[-0.696  0.393 -0.938  1.093 -0.923],6.9592695,23,100.0,609.8629,1.39504,2.2496712,20.09,88.792076
236.15836668014526,-111.3927829359668,254430720.0,2078.9756,337414.62,364.12326,2400,100,-3.8608475,63.5325,486.91357,10.0,,4.9402515e-05,35.680576,7591.3833,0.4733042,45554,4.863014,9.613037e-06,[-0.692  0.356 -0.96   1.067 -0.941],2939.158,24,100.0,2074.2424,4.5573554,2.043926,19.21,88.40262
246.06090188026428,-112.4354703759333,4760823.0,549.79156,27650.389,67.79299,2500,100,-3.4959335,15.904722,450.98575,10.0,,0.00015831314,5.6574674,765.7265,0.48541433,47623,5.993561,6.5612794e-06,[-0.695  0.438 -0.883  0.999 -0.946],289.98727,25,100.0,544.93744,1.2686849,2.2639575,20.69,89.06948
254.62382817268372,-112.18140443398688,403442050.0,2415.382,6186452000.0,2079.1824,2600,100,-3.5612106,262173.9,479.70203,10.0,,7.483497e-09,50.520493,113765610.0,0.47705206,49581,4.623802,-9.002685e-06,[-0.685  0.438 -0.85   1.041 -0.934],32876696.0,26,100.0,2410.6116,5.7230763,1.763528,19.58,88.51746
264.3856291770935,-111.6120216668673,38828096.0,932.03033,2314884000000.0,174.84909,2700,100,-3.4434204,255253600.0,497.95123,10.0,,1.4612478e-09,13.4457245,50788490000.0,0.45847452,51468,4.6602783,-1.0375977e-05,[-0.657  0.513 -0.869  1.072 -0.942],17516420000.0,27,100.0,927.4456,1.9297696,1.9006321,18.87,88.13951
274.74989342689514,-111.01460495118599,195977730.0,1632.5573,9590468000.0,337.1661,2800,100,-3.6074448,444930.06,494.5376,10.0,,1.758404e-09,32.96802,109787280.0,0.43399528,53357,5.3464584,7.171631e-06,[-0.669  0.487 -0.869  0.931 -0.96 ],51263970.0,28,100.0,1628.2173,3.6594088,2.1557465,18.89,88.098915
285.18348693847656,-111.974875224575,10190225.0,724.20996,24150.723,138.79231,2900,100,-3.4748383,3.8259997,465.13074,10.0,,7.820979e-05,8.445426,708.2902,0.38817716,55363,6.5652466,3.3569336e-06,[-0.681  0.422 -0.874  0.997 -0.985],166.678,29,100.0,720.3282,1.6900954,2.117328,20.06,88.82019
294.68069410324097,-111.97688678701843,659759740.0,2769.987,6576290.0,658.90076,3000,100,-3.6692505,3018.5437,465.23914,10.0,,1.7121991e-08,64.464264,763235.6,0.41830814,57367,6.3433685,-2.9754638e-06,[-0.691  0.43  -0.926  1.027 -1.031],75104.0,30,100.0,2765.804,6.6915045,2.1944995,20.04,88.78772
306.47522044181824,-112.4587060526382,987164.75,539.9869,47.786873,24.824701,3100,100,-3.2316208,0.24551547,466.6824,10.0,,0.0018498385,2.4626217,14.389301,0.41977274,59374,7.6916275,1.9073486e-06,[-0.707  0.408 -0.884  1.052 -1.001],1.8679931,31,100.0,535.7891,1.180865,2.0277188,20.07,88.79335
314.29289197921753,-112.61488450374885,17183717000.0,14631.744,213505280000.0,4946.792,3200,100,-3.259552,12344045.0,467.07657,10.0,,3.0092245e-08,331.95416,2336231200.0,0.46362302,61382,4.943329,7.5531007e-06,[-0.704  0.399 -0.864  1.074 -0.999],1361906800.0,32,100.0,14627.108,36.37414,1.928837,20.08,88.78339
325.880042552948,-113.50418020821931,22042136.0,774.79016,3331201.5,140.54437,3300,100,-3.1843414,189.04732,450.7882,10.0,,9.869701e-06,13.72184,43428.61,0.46541798,63468,6.8057404,2.0599366e-06,[-0.716  0.311 -0.915  1.179 -0.955],18202.012,33,100.0,770.136,1.9461532,2.0357413,20.86,89.11752
334.88298416137695,-113.08761728455049,1623187600.0,4412.0996,76689585000000.0,1338.3031,3400,100,-3.2882462,2206699800.0,459.64816,10.0,,1.605026e-09,107.58501,803044850000.0,0.47169957,65513,6.049385,2.5177003e-06,[-0.725  0.261 -0.897  1.154 -0.953],357519000000.0,34,100.0,4407.383,11.387512,1.8679403,20.45,88.940094
345.17793250083923,-113.34618630784911,1650811.2,589.8685,106.07945,21.989979,3500,100,-3.4747543,0.20178935,449.0244,10.0,,0.0032951662,3.342213,27.806005,0.4941416,67604,6.5361404,3.7384034e-06,[-0.739  0.156 -0.938  1.114 -0.947],1.9973756,35,100.0,584.9271,1.3594997,2.2281353,20.91,89.15866
355.15436482429504,-113.25265704383094,9091238000.0,9839.969,3005754700000000.0,7428.7695,3600,100,-3.5643234,90599965000.0,456.70828,10.0,,5.258118e-07,255.60777,33143516000000.0,0.6008436,69664,4.038658,2.2888183e-07,[-0.795  0.141 -0.93   1.133 -0.925],13975744000000.0,36,100.0,9833.96,25.57542,1.8515128,20.6,89.00459
367.8740782737732,-114.8310213862501,793477.3,558.2979,47.556248,17.793098,3700,100,-3.529007,0.19643801,418.20193,10.0,,0.0030271874,2.5323124,14.867318,0.55224955,71917,7.3870697,-7.171631e-06,[-0.742  0.179 -0.892  1.226 -0.818],1.6060908,37,100.0,552.7754,1.3747597,2.2054343,22.53,89.80638
376.4665353298187,-114.49954094227579,229022.48,502.07013,34.073837,12.791912,3800,100,-2.9698944,0.09877604,434.46112,10.0,,0.066807926,1.2461004,3.5664175,0.64898735,74090,7.3889084,-4.4250487e-06,[-0.749  0.183 -0.847  1.198 -0.867],0.7648053,38,100.0,495.58026,1.1794482,1.9662218,21.73,89.449165
386.08368945121765,-114.72718937756339,3408343.5,580.1397,236.61469,43.51291,3900,100,-3.9363022,0.91083306,428.92978,10.0,,0.0002591335,4.916733,83.28325,0.62549126,76295,5.938225,4.4250487e-06,[-0.747  0.156 -0.862  1.191 -0.77 ],8.036327,39,100.0,573.8848,1.3870618,2.083341,22.05,89.5939
395.1832835674286,-114.77155270620823,945560.75,533.3486,1120878.9,62.559372,4000,100,-2.8732147,175.18636,442.3269,10.0,,0.00045742025,2.5430222,17586.186,0.68382424,78442,5.5066986,4.577637e-06,[-0.781  0.145 -0.833  1.237 -0.793],10677.832,40,100.0,526.5103,1.1460106,1.9418222,21.47,89.308655
404.4290473461151,-115.62260562450754,334214.3,498.18362,13.8083,25.852777,4100,100,-2.6848907,0.109156415,420.96368,10.0,,0.024677038,1.4244058,3.0448883,0.7263559,80699,5.9053116,5.264282e-06,[-0.791  0.189 -0.829  1.304 -0.735],0.6225185,41,100.0,490.92007,1.1894848,1.7708479,22.57,89.7543
413.89827370643616,-115.68933668907837,2551885600.0,5220.11,2857191000000000.0,1709.9282,4200,100,-2.654892,92196950000.0,419.2438,10.0,,7.661577e-09,164.65526,30520461000000.0,0.7453293,82967,6.6138077,-2.9754638e-06,[-0.788  0.181 -0.827  1.357 -0.693],13644724000000.0,42,100.0,5212.6567,16.28158,1.9879929,22.68,89.79813
425.1272346973419,-116.33387173111892,9790185.0,700.4141,230516420.0,72.761475,4300,100,-2.7545319,10717.644,414.03812,10.0,,8.902503e-08,8.809733,2775351.8,0.703877,85271,5.0983887,-3.967285e-06,[-0.758  0.287 -0.818  1.43  -0.674],1182244.8,43,100.0,693.37537,1.7937522,1.8071517,23.04,89.90158
435.43962144851685,-116.56075127749726,7196917.0,653.453,16540.65,259.61798,4400,100,-2.6537247,4.1726646,404.74963,10.0,,0.00017026396,8.27521,230.45926,0.6980239,87622,5.004158,9.918213e-07,[-0.722  0.382 -0.791  1.446 -0.715],149.88278,44,100.0,646.4728,1.7519503,1.7979255,23.51,90.08415
444.83752155303955,-117.59513994675412,17243820.0,856.1939,9489039000000000.0,266.25323,4500,100,-3.0409775,997942030000.0,385.2089,10.0,,3.7862264e-14,12.163732,104587390000000.0,0.62617177,90092,5.725113,3.8146973e-06,[-0.711  0.45  -0.741  1.417 -0.721],85345020000000.0,45,100.0,849.9322,2.2365434,1.9859422,24.7,90.45184
454.8835370540619,-114.81548016569982,1074856.1,542.5026,147.9155,26.615116,4600,100,-2.461998,0.16052794,442.01733,10.0,,0.0034644473,2.984182,18.703896,0.5979037,92241,6.0700607,-5.1879883e-06,[-0.618  0.368 -0.727  1.257 -0.793],1.5557473,46,100.0,536.52356,1.289006,1.6213986,21.49,89.314514
464.55859422683716,-116.81038000129021,43670012.0,918.0241,1468662.2,195.78136,4700,100,-2.7761612,1249.826,398.92783,10.0,,6.108791e-07,19.46009,265051.38,0.56565636,94620,4.7427597,-7.6293944e-08,[-0.642  0.325 -0.727  1.27  -0.821],22331.312,47,100.0,912.36755,2.55516,1.5246464,23.79,90.17987
473.7009518146515,-115.4532551415093,53320.652,434.02216,1.8193946,3.9887064,4800,100,-3.82415,0.053157285,416.58548,10.0,,0.10893937,0.64935,1.5651239,0.54955685,96889,6.144333,-2.7465821e-06,[-0.617  0.338 -0.789  1.232 -0.853],0.247144,48,100.0,428.52658,1.0546584,1.9172541,22.69,89.823425
481.2305586338043,-114.46401027033505,69458456.0,1190.4001,8159939.0,278.29617,4900,100,-2.6836624,1924.0485,448.8811,10.0,,2.7932806e-06,21.419662,122913.68,0.52321154,99001,4.755783,3.6621093e-06,[-0.615  0.321 -0.787  1.238 -0.869],62693.777,49,100.0,1185.1681,2.8611944,1.525095,21.12,89.1606
491.9824364185333,-116.8938858923492,485144320.0,2621.7117,441782.66,696.9132,5000,100,-2.650795,54.571823,398.64313,10.0,,3.0047842e-05,67.967735,14199.028,0.52313215,101379,5.434105,1.0299683e-05,[-0.61   0.318 -0.744  1.319 -0.896],2307.627,50,100.0,2616.4805,7.7748423,1.6035627,23.78,90.16872
501.62302350997925,-114.37384777558184,160839470.0,1614.7267,2.9891734e+29,345.5254,5100,100,-2.771721,1.0187174e+25,438.6292,10.0,,5.5289184e-21,34.025723,3.08114e+27,0.48079097,103531,6.203575,3.0517579e-06,[-0.56   0.358 -0.751  1.243 -0.896],inf,51,100.0,1609.9188,4.1204963,1.7089878,21.52,89.37047
