MinD2w0t,StdD2w0t,ReturnMeanIW,EpRewMean,InitialReturnStd,InitialReturnMean,MeanIW,ReturnStepMax,MaxIW,EpLenMean,InitialBound,EpisodesSoFar,ReturnStepMaxmin,TimestepsSoFar,Iteration,InitialReturnMin,MinIW,MaxD2w0t,MeanD2w0t,EntropyCoefficient,Bound,InitialReturnMax,MeanEntropy,TimeElapsed,J_sample_variance,EpThisIter,EmpiricalD2,StdIW,Weights
,17.938314,-135.36197,286.1643999742261,48.202396,-1.4648437e-05,0.21754445,9.359406,12.708689,30.97,-666.04767,100,9.120698,3097,1,-71.019745,1.7016371e-05,1511.8297,1.2451122,10.0,-206.8688,181.38757,1.230829,9.211416721343994,103713.51,100,95.29726,0.51849747,[-0.531 -0.318 -0.306 -0.484  0.187 -0.289  0.463 -0.431  0.343 -0.105
  0.56   0.   ]
,48.006886,-211.72525,246.97657898932076,44.883884,-1.8310548e-05,0.3343275,9.359681,19.3644,26.76,-695.7388,200,9.098958,5773,2,-57.86331,0.00033336604,6410.0913,2.5981736,10.0,-268.06955,156.03822,1.266115,30.35884118080139,152700.14,100,512.33044,0.62153506,[-0.554 -0.319 -0.305 -0.571  0.086 -0.299  0.38  -0.354  0.343 -0.105
  0.56  -0.188]
,45.18728,-221.03415,285.31858967034793,45.87555,7.781982e-06,0.34572893,9.359848,14.452146,30.89,-667.51733,300,9.113352,8862,3,-102.54663,0.00022477286,3957.9807,2.5482054,10.0,-277.96915,150.98857,1.2593087,48.862974882125854,980580.3,100,426.27695,1.3586136,[-0.549 -0.315 -0.315 -0.515  0.133 -0.31   0.403 -0.47   0.343 -0.105
  0.56  -0.153]
,38.60317,-149.45879,291.30491920013134,56.534245,-5.4931643e-06,0.2412975,9.35949,26.791368,31.53,-664.6984,400,9.118459,12015,4,-105.71846,2.4235622e-08,1876.9995,2.8339832,10.0,-254.08151,201.38539,1.0331721,70.79379463195801,164780.89,100,175.09341,0.66975516,[-0.548 -0.335 -0.349 -0.443  0.189 -0.174  0.201 -0.458  0.343 -0.105
  0.56  -0.16 ]
,126.273994,-249.33008,247.83409903880005,46.209473,4.7302246e-06,0.36936855,9.359381,21.264212,26.86,-697.04376,500,9.094387,14701,5,-66.64447,0.00043174974,15054.1875,4.421918,10.0,-308.1324,167.51443,1.0416569,89.17749071121216,571723.94,100,971.1738,1.0255564,[-0.574 -0.381 -0.347 -0.534  0.093 -0.174  0.095 -0.42   0.343 -0.105
  0.56  -0.386]
,11.635281,-480.4466,222.4365727299994,41.024605,1.6784668e-06,0.679017,9.359454,8.144633,24.16,-713.8338,600,9.054172,17117,6,-70.22854,0.0064573376,1613.4404,0.6148323,10.0,-524.11346,122.429214,1.1577132,108.37077116966248,474985.78,100,75.58816,0.93804544,[-0.534 -0.381 -0.318 -0.535  0.113 -0.12   0.116 -0.254  0.343 -0.105
  0.56  -0.377]
,102.23474,-295.8272,234.76231831549956,47.105007,1.373291e-05,0.4375034,9.359384,14.587515,25.48,-705.088,700,9.0678,19665,7,-56.54181,0.0085641295,17647.07,2.8520854,10.0,-368.13602,234.93085,1.2299496,124.42134809494019,1141575.0,100,678.79175,1.4722493,[-0.539 -0.367 -0.304 -0.571  0.087 -0.138  0.252 -0.259  0.343 -0.105
  0.56  -0.261]
,7.9250374,-326.3241,261.0264651138967,52.24577,-1.6784668e-06,0.4861252,9.359713,8.709523,28.26,-686.6127,800,9.113499,22491,8,-75.026306,0.016604926,504.9896,0.6516395,10.0,-367.75412,184.2458,1.3700223,140.56973600387573,125813.305,100,41.100834,0.5189909,[-0.544 -0.363 -0.316 -0.444  0.216 -0.03   0.154 -0.27   0.343 -0.105
  0.56  -0.189]
,15.213838,-417.35983,283.82446316620013,54.97864,1.5411377e-05,0.6060609,9.359792,10.42594,30.7,-669.0166,900,9.130399,25561,9,-85.19272,0.0073492327,678.0832,1.4917318,10.0,-470.86044,146.66772,1.5116191,157.22580099105835,323025.22,100,83.41999,0.77669615,[-0.536 -0.355 -0.319 -0.399  0.258 -0.034  0.175 -0.319  0.343 -0.105
  0.56  -0.049]
,64.132774,-54.841446,239.35601976425278,53.551556,1.2054444e-05,0.11048658,9.35976,16.348747,25.96,-698.30176,1000,9.080608,28157,10,-114.88484,3.006931e-07,8441.534,2.4631786,10.0,-105.44551,138.74512,1.2705004,172.80170845985413,35948.26,100,531.095,0.39408174,[-0.527 -0.36  -0.296 -0.488  0.14  -0.029  0.194 -0.314  0.343 -0.105
  0.56   0.093]
,63.068516,-337.89423,287.50387256637237,50.535713,1.9378662e-05,0.528174,9.359903,10.651325,31.11,-666.58276,1100,9.123148,31268,11,-95.35368,3.8836653e-05,9425.01,2.350705,10.0,-398.72412,135.72289,1.259379,190.85017132759094,413414.44,100,290.3556,0.97271746,[-0.523 -0.335 -0.313 -0.371  0.268  0.101  0.119 -0.388  0.343 -0.105
  0.56  -0.148]
,23.919455,-177.76912,338.01616418129095,61.954906,-1.3427734e-05,0.31448722,9.359968,33.45575,36.51,-633.95984,1200,9.156391,34919,12,-106.53993,4.4357478e-08,2299.2612,1.6473137,10.0,-255.54219,195.11307,1.0465014,210.37014245986938,175902.47,100,85.39463,0.79574484,[-0.502 -0.345 -0.326 -0.362  0.28   0.073  0.15  -0.547  0.343 -0.105
  0.56  -0.159]
,16.128716,-336.39514,377.917641868705,66.671394,-1.3580322e-05,0.5697006,9.359782,11.032684,40.76,-611.3444,1300,9.183774,38995,13,-94.69623,0.019166797,1509.4065,1.0457652,10.0,-384.585,240.31863,1.1353679,229.81788659095764,256967.61,100,87.79833,0.8212971,[-0.504 -0.333 -0.331 -0.335  0.309  0.075  0.209 -0.628  0.343 -0.105
  0.56  -0.372]
,19.321083,-181.28589,382.0275548522025,78.77352,-1.5258789e-05,0.32507446,9.359863,15.600315,41.22,-608.9621,1400,9.176167,43117,14,-127.28288,2.758752e-05,1492.565,1.787965,10.0,-245.45259,256.23245,1.0259174,251.77000331878662,173770.95,100,90.64125,0.7184738,[-0.515 -0.348 -0.341 -0.341  0.3    0.094  0.119 -0.601  0.343 -0.105
  0.56  -0.284]
,57.17456,-260.33908,362.2979386090054,67.01305,1.3427734e-05,0.45975327,9.359976,24.888777,39.07,-621.89935,1500,9.186119,47024,15,-93.06319,0.000616709,9237.894,1.8128121,10.0,-342.4189,225.801,1.0278412,273.9541742801666,332377.94,100,255.46364,1.0027648,[-0.521 -0.312 -0.319 -0.244  0.388  0.127  0.226 -0.567  0.343 -0.105
  0.56  -0.393]
,52.02786,-370.27808,372.89164556968984,72.60173,2.8839111e-05,0.61615866,9.359918,24.209732,40.23,-614.9735,1600,9.178067,51047,16,-113.14926,0.002624013,6384.291,1.2937376,10.0,-415.58405,201.05762,1.0821722,295.26194643974304,364427.7,100,249.20174,0.92235726,[-0.5   -0.354 -0.317 -0.284  0.349  0.139  0.107 -0.531  0.343 -0.105
  0.56  -0.391]
,31.301653,-369.71542,371.8803251791528,77.84273,-1.7852783e-05,0.60917705,9.359857,12.4707155,40.14,-616.015,1700,9.169311,55061,17,-111.976105,0.00036070394,3334.763,1.0014092,10.0,-412.81702,270.40155,1.0785832,316.02131938934326,207543.53,100,149.46179,0.71082264,[-0.467 -0.378 -0.323 -0.302  0.332  0.189  0.07  -0.588  0.343 -0.105
  0.56  -0.337]
,24.653269,-379.07886,353.6814838879482,68.88994,-1.0986329e-05,0.6272596,9.359233,20.150684,38.17,-626.5514,1800,9.172677,58878,18,-93.80179,1.5058613e-05,3411.921,1.1739464,10.0,-442.948,199.02863,1.0732124,334.453804731369,291708.03,100,76.2722,0.9193372,[-0.491 -0.377 -0.306 -0.282  0.354  0.135  0.115 -0.546  0.343 -0.105
  0.56  -0.34 ]
,82.40864,-234.119,360.6778174005397,63.262386,1.9836425e-06,0.39114758,9.35983,19.167553,38.91,-621.48663,1900,9.17925,62769,19,-99.48508,4.8481925e-05,6215.5996,4.408908,10.0,-308.47095,183.07724,1.0792146,352.3632388114929,268284.9,100,755.4006,0.8109396,[-0.495 -0.361 -0.33  -0.264  0.379  0.108  0.12  -0.691  0.343 -0.105
  0.56  -0.346]
,0.3467137,-554.1971,402.448138264723,80.79053,-1.6174316e-05,0.9527182,9.35977,4.421708,43.41,-596.98956,2000,9.181955,67110,20,-117.57208,0.09769058,6.4499617,0.10291665,10.0,-553.8567,300.41177,1.0462648,372.2596015930176,75634.97,100,1.4771373,0.5057305,[-0.502 -0.345 -0.335 -0.317  0.323  0.161  0.039 -0.629  0.343 -0.105
  0.56  -0.34 ]
,28.354313,-216.9468,437.85287686108467,92.935646,2.9907227e-05,0.3948375,9.35981,14.941496,47.22,-577.5836,2100,9.185423,71832,21,-129.43782,0.00081648404,3201.7815,1.9527547,10.0,-268.55103,294.3514,1.0601736,391.31022095680237,54667.375,100,103.80451,0.43741494,[-0.49  -0.327 -0.341 -0.33   0.307  0.202  0.068 -0.623  0.343 -0.105
  0.56  -0.373]
,10.597857,-368.185,349.623940848348,64.646194,1.9989013e-05,0.5965757,9.359552,6.547649,37.75,-628.5815,2200,9.1635685,75607,22,-97.92563,0.00046683478,996.41595,0.69065124,10.0,-412.78488,199.95721,1.1104665,410.76393151283264,250502.67,100,42.337013,0.76539147,[-0.443 -0.3   -0.332 -0.255  0.388  0.175  0.095 -0.535  0.343 -0.105
  0.56  -0.359]
,30.899105,-101.032036,323.8280292387508,64.059784,1.4953614e-05,0.23046032,9.359837,89.62933,34.96,-645.8003,2300,9.165792,79103,23,-96.41875,6.865499e-06,1935.5765,2.1995208,10.0,-173.90836,170.56265,0.93506664,429.9115514755249,55468.758,100,213.1072,1.1594172,[-0.428 -0.302 -0.318 -0.202  0.437  0.179  0.149 -0.599  0.343 -0.105
  0.56  -0.308]
,33.569584,-226.15865,435.89024744912035,90.03848,6.1035157e-06,0.39302593,9.3597975,9.089622,47.03,-578.7356,2400,9.176887,83806,24,-136.487,8.904596e-07,2819.4937,2.447309,10.0,-293.138,264.68958,0.83549696,453.5989189147949,233328.27,100,117.138214,0.78530586,[-0.41  -0.335 -0.323 -0.293  0.348  0.184  0.077 -0.601  0.343 -0.105
  0.56  -0.484]
,36.838757,-232.21115,396.64966320122585,83.24659,-1.2664795e-05,0.3899018,9.359798,31.381842,42.83,-602.6499,2500,9.1622505,88089,25,-106.13736,9.559955e-05,2079.221,2.941527,10.0,-298.9854,273.47412,0.8010799,472.77394914627075,330538.75,100,233.12244,0.93452126,[-0.442 -0.316 -0.326 -0.267  0.377  0.206  0.054 -0.505  0.343 -0.105
  0.56  -0.583]
,12.452672,-151.20663,279.8369997477481,52.27774,2.822876e-05,0.24873164,9.359784,24.442871,30.25,-678.45966,2600,9.141837,91114,26,-66.35483,9.9932964e-05,800.2881,0.8813645,10.0,-219.52391,198.6666,0.5842969,492.1430575847626,97789.99,100,43.27163,0.52401024,[-0.448 -0.3   -0.299 -0.202  0.437  0.214  0.115 -0.399  0.343 -0.105
  0.56  -0.618]
,14.965247,-322.6026,375.0903804522427,72.67409,-1.2969971e-05,0.5583376,9.3598385,16.135042,40.47,-617.9037,2700,9.17687,95161,27,-91.82466,0.0026922373,1428.2144,0.9234165,10.0,-371.88477,203.84201,0.57024586,513.9407243728638,598372.5,100,94.59235,1.1993994,[-0.485 -0.29  -0.307 -0.246  0.384  0.195  0.109 -0.426  0.343 -0.105
  0.56  -0.835]
,0.94852763,-396.44077,394.2407263543672,86.29812,2.6550293e-05,0.6655614,9.359804,7.187537,42.53,-608.3354,2800,9.179619,99414,28,-117.94406,0.002461512,30.890547,0.20776306,10.0,-410.90118,313.6046,0.44499534,536.2036550045013,320377.12,100,4.255864,0.90649784,[-0.491 -0.324 -0.31  -0.272  0.358  0.181  0.026 -0.412  0.343 -0.105
  0.56  -0.849]
,7.878001,-360.1719,400.72591464534963,87.99641,7.3242186e-06,0.6112755,9.359819,9.981314,43.22,-605.665,2900,9.18372,103736,29,-107.69649,0.001068248,593.9182,0.59381205,10.0,-394.56927,267.50412,0.44084457,558.701507806778,127395.805,100,35.754223,0.60848767,[-0.48  -0.355 -0.311 -0.27   0.36   0.15   0.004 -0.432  0.343 -0.105
  0.56  -0.974]
,25.895044,-206.78496,414.0084681845175,78.409676,1.7242432e-05,0.37708363,9.359855,7.8508606,44.61,-596.4238,3000,9.201386,108197,30,-116.87982,0.00016159394,1863.6266,1.6757692,10.0,-259.5333,290.9357,0.39915103,580.051599740982,150672.34,100,95.11625,0.69168305,[-0.488 -0.351 -0.309 -0.303  0.326  0.14   0.021 -0.416  0.343 -0.105
  0.56  -0.978]
,35.51516,-181.85127,389.99185336301775,79.94828,-9.155274e-06,0.34132177,9.359565,13.188906,42.09,-611.3557,3100,9.171763,112406,31,-116.53076,1.2634475e-05,4378.5166,1.7102786,10.0,-244.43265,308.3378,0.31908983,602.2241451740265,65248.98,100,180.17618,0.52762496,[-0.453 -0.375 -0.317 -0.345  0.289  0.118 -0.035 -0.404  0.343 -0.105
  0.56  -1.02 ]
